suite_id,aug_id,initial_size,augmented_size,n_tests_added,cov_ADC_initial_%,cov_STMT_initial_%,cov_STMT_augmented_%,fault_revealed
12,3,1,5,4,100.0,87.0,100.0,False
12,4,1,5,4,100.0,87.0,100.0,False
12,5,1,4,3,100.0,87.0,100.0,False
12,6,1,5,4,100.0,87.0,100.0,False
12,7,1,5,4,100.0,87.0,100.0,False
12,8,1,4,3,100.0,87.0,100.0,False
12,9,1,5,4,100.0,87.0,100.0,False
12,10,1,5,4,100.0,87.0,100.0,False
13,1,1,5,4,100.0,91.0,100.0,False
13,2,1,4,3,100.0,91.0,100.0,False
13,3,1,4,3,100.0,91.0,100.0,False
13,4,1,5,4,100.0,91.0,100.0,False
13,5,1,5,4,100.0,91.0,100.0,False
13,6,1,5,4,100.0,91.0,100.0,False
13,7,1,5,4,100.0,91.0,100.0,False
13,8,1,5,4,100.0,91.0,100.0,False
13,9,1,5,4,100.0,91.0,100.0,False
13,10,1,4,3,100.0,91.0,100.0,False
